customer_id,name,loyalty_points,tier,join_date
08900,Customer 08900,686,Silver,02/07/2025
08901,Customer 08901,147,Bronze,11/20/2024
08902,Customer 08902,152,Bronze,02/12/2025
08903,Customer 08903,705,Silver,02/24/2024
08904,Customer 08904,57,Bronze,06/29/2024
08905,Customer 08905,181,Bronze,01/20/2024
08906,Customer 08906,374,Bronze,05/01/2024
08907,Customer 08907,175,Bronze,05/12/2024
08908,Customer 08908,1149,Gold,04/04/2024
08909,Customer 08909,1058,Gold,03/14/2024
08910,Customer 08910,627,Silver,06/03/2024
08911,Customer 08911,1079,Gold,06/06/2024
08912,Customer 08912,317,Bronze,07/09/2024
08913,Customer 08913,371,Bronze,01/12/2024
08914,Customer 08914,1321,Gold,10/12/2024
08915,Customer 08915,202,Bronze,04/25/2024
08916,Customer 08916,1401,Gold,12/14/2024
08917,Customer 08917,689,Silver,02/02/2025
08918,Customer 08918,603,Silver,01/29/2024
08919,Customer 08919,1479,Gold,02/23/2024
08920,Customer 08920,413,Bronze,02/22/2024
08921,Customer 08921,151,Bronze,07/09/2024
08922,Customer 08922,516,Silver,01/22/2024
08923,Customer 08923,617,Silver,02/14/2024
08924,Customer 08924,1337,Gold,08/14/2024
08925,Customer 08925,316,Bronze,01/01/2024
08926,Customer 08926,41,Bronze,02/11/2025
08927,Customer 08927,1098,Gold,11/04/2024
08928,Customer 08928,826,Silver,11/26/2024
08929,Customer 08929,1044,Gold,02/27/2025
08930,Customer 08930,548,Silver,08/08/2024
08931,Customer 08931,695,Silver,04/03/2024
08932,Customer 08932,764,Silver,04/10/2024
08933,Customer 08933,50,Bronze,11/12/2024
08934,Customer 08934,1199,Gold,01/22/2024
08935,Customer 08935,687,Silver,01/26/2024
08936,Customer 08936,298,Bronze,02/21/2025
08937,Customer 08937,636,Silver,04/09/2024
08938,Customer 08938,142,Bronze,11/10/2024
08939,Customer 08939,888,Silver,06/18/2024
08940,Customer 08940,1326,Gold,06/20/2024
08941,Customer 08941,991,Silver,06/26/2024
08942,Customer 08942,1431,Gold,11/12/2024
08943,Customer 08943,1145,Gold,12/16/2024
08944,Customer 08944,903,Silver,01/26/2024
08945,Customer 08945,346,Bronze,04/30/2024
08946,Customer 08946,417,Bronze,02/05/2025
08947,Customer 08947,346,Bronze,06/27/2024
08948,Customer 08948,1284,Gold,08/27/2024
08949,Customer 08949,170,Bronze,10/27/2024
08950,Customer 08950,125,Bronze,08/03/2024
08951,Customer 08951,163,Bronze,11/06/2024
08952,Customer 08952,189,Bronze,10/26/2024
08953,Customer 08953,196,Bronze,02/26/2025
08954,Customer 08954,39,Bronze,05/01/2024
08955,Customer 08955,82,Bronze,06/08/2024
08956,Customer 08956,1467,Gold,07/26/2024
08957,Customer 08957,1265,Gold,01/17/2024
08958,Customer 08958,1181,Gold,01/03/2024
08959,Customer 08959,846,Silver,12/22/2024
08960,Customer 08960,462,Bronze,07/31/2024
08961,Customer 08961,34,Bronze,11/07/2024
08962,Customer 08962,792,Silver,11/02/2024
08963,Customer 08963,1427,Gold,01/31/2025
08964,Customer 08964,1081,Gold,05/06/2024
08965,Customer 08965,147,Bronze,02/23/2024
08966,Customer 08966,1397,Gold,04/03/2024
08967,Customer 08967,837,Silver,02/12/2024
08968,Customer 08968,149,Bronze,04/27/2024
08969,Customer 08969,523,Silver,11/19/2024
08970,Customer 08970,953,Silver,04/03/2024
08971,Customer 08971,512,Silver,04/18/2024
08972,Customer 08972,223,Bronze,11/01/2024
08973,Customer 08973,903,Silver,05/15/2024
08974,Customer 08974,379,Bronze,02/15/2024
08975,Customer 08975,599,Silver,06/27/2024
08976,Customer 08976,1182,Gold,03/12/2024
08977,Customer 08977,762,Silver,10/21/2024
08978,Customer 08978,1020,Gold,06/04/2024
08979,Customer 08979,24,Bronze,01/07/2024
08980,Customer 08980,456,Bronze,11/08/2024
08981,Customer 08981,184,Bronze,01/27/2025
08982,Customer 08982,1087,Gold,07/07/2024
08983,Customer 08983,1248,Gold,10/20/2024
08984,Customer 08984,636,Silver,01/17/2025
08985,Customer 08985,393,Bronze,09/18/2024
08986,Customer 08986,1351,Gold,02/04/2025
08987,Customer 08987,417,Bronze,08/15/2024
08988,Customer 08988,344,Bronze,08/28/2024
08989,Customer 08989,1300,Gold,07/22/2024
08990,Customer 08990,1050,Gold,07/09/2024
08991,Customer 08991,603,Silver,09/13/2024
08992,Customer 08992,301,Bronze,10/25/2024
08993,Customer 08993,1182,Gold,05/04/2024
08994,Customer 08994,510,Silver,07/02/2024
08995,Customer 08995,1253,Gold,07/09/2024
08996,Customer 08996,349,Bronze,09/11/2024
08997,Customer 08997,173,Bronze,11/26/2024
08998,Customer 08998,1086,Gold,04/02/2024
08999,Customer 08999,478,Bronze,05/21/2024
09000,Customer 09000,439,Bronze,06/07/2024
09001,Customer 09001,198,Bronze,08/01/2024
09002,Customer 09002,23,Bronze,06/12/2024
09003,Customer 09003,1099,Gold,01/07/2025
09004,Customer 09004,1437,Gold,06/08/2024
09005,Customer 09005,1345,Gold,11/01/2024
09006,Customer 09006,260,Bronze,11/06/2024
09007,Customer 09007,811,Silver,07/14/2024
09008,Customer 09008,601,Silver,12/15/2024
09009,Customer 09009,147,Bronze,03/04/2024
09010,Customer 09010,1258,Gold,12/30/2024
09011,Customer 09011,1078,Gold,06/03/2024
09012,Customer 09012,597,Silver,05/26/2024
09013,Customer 09013,696,Silver,06/19/2024
09014,Customer 09014,609,Silver,11/12/2024
09015,Customer 09015,1075,Gold,10/24/2024
09016,Customer 09016,560,Silver,02/28/2025
09017,Customer 09017,738,Silver,07/10/2024
09018,Customer 09018,837,Silver,04/13/2024
09019,Customer 09019,421,Bronze,01/06/2025
09020,Customer 09020,426,Bronze,04/13/2024
09021,Customer 09021,1383,Gold,06/17/2024
09022,Customer 09022,826,Silver,06/24/2024
09023,Customer 09023,667,Silver,06/25/2024
09024,Customer 09024,869,Silver,12/18/2024
09025,Customer 09025,1431,Gold,07/29/2024
09026,Customer 09026,210,Bronze,03/19/2024
09027,Customer 09027,149,Bronze,12/07/2024
09028,Customer 09028,859,Silver,01/09/2024
09029,Customer 09029,917,Silver,08/02/2024
09030,Customer 09030,1286,Gold,01/31/2024
09031,Customer 09031,736,Silver,12/25/2024
09032,Customer 09032,1291,Gold,12/07/2024
09033,Customer 09033,859,Silver,03/25/2024
09034,Customer 09034,1193,Gold,04/24/2024
09035,Customer 09035,487,Bronze,07/20/2024
09036,Customer 09036,300,Bronze,01/20/2025
09037,Customer 09037,145,Bronze,08/21/2024
09038,Customer 09038,902,Silver,08/23/2024
09039,Customer 09039,655,Silver,02/18/2024
09040,Customer 09040,537,Silver,06/05/2024
09041,Customer 09041,1299,Gold,08/04/2024
09042,Customer 09042,685,Silver,01/26/2025
09043,Customer 09043,177,Bronze,07/22/2024
09044,Customer 09044,1332,Gold,09/17/2024
09045,Customer 09045,542,Silver,10/25/2024
09046,Customer 09046,1067,Gold,12/20/2024
09047,Customer 09047,707,Silver,08/19/2024
09048,Customer 09048,814,Silver,02/11/2024
09049,Customer 09049,1279,Gold,03/02/2024
09050,Customer 09050,1042,Gold,12/17/2024
09051,Customer 09051,1062,Gold,10/27/2024
09052,Customer 09052,446,Bronze,02/23/2025
09053,Customer 09053,615,Silver,02/14/2024
09054,Customer 09054,331,Bronze,05/07/2024
09055,Customer 09055,532,Silver,04/01/2024
09056,Customer 09056,770,Silver,09/27/2024
09057,Customer 09057,833,Silver,01/21/2025
09058,Customer 09058,624,Silver,09/09/2024
09059,Customer 09059,871,Silver,09/04/2024
09060,Customer 09060,608,Silver,11/07/2024
09061,Customer 09061,1363,Gold,06/09/2024
09062,Customer 09062,934,Silver,01/15/2025
09063,Customer 09063,455,Bronze,10/26/2024
09064,Customer 09064,395,Bronze,03/16/2024
09065,Customer 09065,634,Silver,06/17/2024
09066,Customer 09066,238,Bronze,03/28/2024
09067,Customer 09067,1024,Gold,01/24/2025
09068,Customer 09068,1252,Gold,08/23/2024
09069,Customer 09069,1490,Gold,09/17/2024
09070,Customer 09070,636,Silver,07/03/2024
09071,Customer 09071,1329,Gold,01/09/2025
09072,Customer 09072,1310,Gold,04/22/2024
09073,Customer 09073,1465,Gold,02/14/2024
09074,Customer 09074,772,Silver,02/02/2024
09075,Customer 09075,1451,Gold,04/19/2024
09076,Customer 09076,901,Silver,01/02/2025
09077,Customer 09077,107,Bronze,09/18/2024
09078,Customer 09078,290,Bronze,05/07/2024
09079,Customer 09079,1305,Gold,02/20/2025
09080,Customer 09080,1085,Gold,03/30/2024
09081,Customer 09081,1052,Gold,03/13/2024
09082,Customer 09082,1448,Gold,04/02/2024
09083,Customer 09083,1189,Gold,11/23/2024
09084,Customer 09084,440,Bronze,07/28/2024
09085,Customer 09085,1029,Gold,01/25/2025
09086,Customer 09086,174,Bronze,12/28/2024
09087,Customer 09087,322,Bronze,01/19/2025
09088,Customer 09088,1166,Gold,05/21/2024
09089,Customer 09089,1326,Gold,01/26/2024
09090,Customer 09090,427,Bronze,03/28/2024
09091,Customer 09091,1416,Gold,02/06/2025
09092,Customer 09092,1449,Gold,06/08/2024
09093,Customer 09093,659,Silver,11/26/2024
09094,Customer 09094,218,Bronze,04/23/2024
09095,Customer 09095,402,Bronze,10/30/2024
09096,Customer 09096,79,Bronze,12/16/2024
09097,Customer 09097,761,Silver,04/26/2024
09098,Customer 09098,1287,Gold,10/22/2024
09099,Customer 09099,983,Silver,01/05/2024
09100,Customer 09100,230,Bronze,02/26/2025
09101,Customer 09101,647,Silver,12/28/2024
09102,Customer 09102,806,Silver,09/14/2024
09103,Customer 09103,912,Silver,11/12/2024
09104,Customer 09104,1400,Gold,05/03/2024
09105,Customer 09105,229,Bronze,01/05/2024
09106,Customer 09106,1142,Gold,09/06/2024
09107,Customer 09107,1443,Gold,10/23/2024
09108,Customer 09108,13,Bronze,02/02/2025
09109,Customer 09109,758,Silver,01/24/2025
09110,Customer 09110,275,Bronze,06/19/2024
09111,Customer 09111,1261,Gold,01/02/2024
09112,Customer 09112,438,Bronze,06/15/2024
09113,Customer 09113,1129,Gold,01/26/2024
09114,Customer 09114,1073,Gold,12/08/2024
09115,Customer 09115,186,Bronze,06/29/2024
09116,Customer 09116,1215,Gold,03/23/2024
09117,Customer 09117,164,Bronze,02/20/2024
09118,Customer 09118,603,Silver,12/26/2024
09119,Customer 09119,853,Silver,11/05/2024
09120,Customer 09120,1361,Gold,06/11/2024
09121,Customer 09121,211,Bronze,02/24/2025
09122,Customer 09122,1107,Gold,09/06/2024
09123,Customer 09123,93,Bronze,03/14/2024
09124,Customer 09124,1201,Gold,12/23/2024
09125,Customer 09125,632,Silver,04/03/2024
09126,Customer 09126,24,Bronze,01/14/2025
09127,Customer 09127,1037,Gold,06/27/2024
09128,Customer 09128,822,Silver,01/01/2025
09129,Customer 09129,537,Silver,04/11/2024
09130,Customer 09130,1430,Gold,06/01/2024
09131,Customer 09131,992,Silver,05/07/2024
09132,Customer 09132,474,Bronze,01/29/2025
09133,Customer 09133,234,Bronze,09/17/2024
09134,Customer 09134,578,Silver,04/17/2024
09135,Customer 09135,1136,Gold,02/01/2024
09136,Customer 09136,637,Silver,08/28/2024
09137,Customer 09137,280,Bronze,05/10/2024
09138,Customer 09138,1258,Gold,10/10/2024
09139,Customer 09139,752,Silver,12/10/2024
09140,Customer 09140,1284,Gold,05/14/2024
09141,Customer 09141,775,Silver,10/15/2024
09142,Customer 09142,678,Silver,03/09/2024
09143,Customer 09143,1391,Gold,01/17/2024
09144,Customer 09144,541,Silver,01/25/2025
09145,Customer 09145,877,Silver,11/09/2024
09146,Customer 09146,1227,Gold,03/12/2024
09147,Customer 09147,1476,Gold,07/05/2024
09148,Customer 09148,236,Bronze,09/05/2024
09149,Customer 09149,1139,Gold,12/02/2024
09150,Customer 09150,110,Bronze,11/20/2024
09151,Customer 09151,363,Bronze,10/12/2024
09152,Customer 09152,988,Silver,07/25/2024
09153,Customer 09153,788,Silver,01/31/2025
09154,Customer 09154,298,Bronze,09/25/2024
09155,Customer 09155,347,Bronze,02/06/2025
09156,Customer 09156,221,Bronze,06/01/2024
09157,Customer 09157,712,Silver,02/18/2025
09158,Customer 09158,837,Silver,02/04/2024
09159,Customer 09159,1412,Gold,02/18/2025
09160,Customer 09160,743,Silver,05/23/2024
09161,Customer 09161,1357,Gold,02/13/2025
09162,Customer 09162,255,Bronze,10/25/2024
09163,Customer 09163,677,Silver,03/18/2024
09164,Customer 09164,143,Bronze,04/24/2024
09165,Customer 09165,49,Bronze,06/28/2024
09166,Customer 09166,976,Silver,09/22/2024
09167,Customer 09167,1269,Gold,09/01/2024
09168,Customer 09168,958,Silver,11/25/2024
09169,Customer 09169,666,Silver,03/26/2024
09170,Customer 09170,830,Silver,01/10/2024
09171,Customer 09171,1154,Gold,03/05/2024
09172,Customer 09172,570,Silver,02/09/2024
09173,Customer 09173,15,Bronze,01/03/2024
09174,Customer 09174,1055,Gold,05/26/2024
09175,Customer 09175,739,Silver,12/03/2024
09176,Customer 09176,671,Silver,02/08/2024
09177,Customer 09177,1366,Gold,09/27/2024
09178,Customer 09178,931,Silver,11/14/2024
09179,Customer 09179,1143,Gold,05/28/2024
09180,Customer 09180,1268,Gold,03/03/2024
09181,Customer 09181,818,Silver,01/07/2024
09182,Customer 09182,1452,Gold,07/05/2024
09183,Customer 09183,1448,Gold,01/19/2025
09184,Customer 09184,822,Silver,04/05/2024
09185,Customer 09185,731,Silver,12/21/2024
09186,Customer 09186,205,Bronze,02/25/2025
09187,Customer 09187,1476,Gold,09/19/2024
09188,Customer 09188,1229,Gold,01/23/2025
09189,Customer 09189,809,Silver,02/18/2025
09190,Customer 09190,572,Silver,11/17/2024
09191,Customer 09191,1448,Gold,09/15/2024
09192,Customer 09192,828,Silver,10/27/2024
09193,Customer 09193,528,Silver,11/12/2024
09194,Customer 09194,120,Bronze,01/27/2025
09195,Customer 09195,430,Bronze,03/25/2024
09196,Customer 09196,784,Silver,09/23/2024
09197,Customer 09197,753,Silver,10/24/2024
09198,Customer 09198,604,Silver,10/19/2024
09199,Customer 09199,634,Silver,12/15/2024
09200,Customer 09200,796,Silver,05/22/2024
09201,Customer 09201,1079,Gold,04/22/2024
09202,Customer 09202,415,Bronze,08/25/2024
09203,Customer 09203,377,Bronze,08/28/2024
09204,Customer 09204,1352,Gold,11/23/2024
09205,Customer 09205,1203,Gold,07/06/2024
09206,Customer 09206,944,Silver,05/02/2024
09207,Customer 09207,1302,Gold,07/31/2024
09208,Customer 09208,836,Silver,04/05/2024
09209,Customer 09209,1298,Gold,08/26/2024
09210,Customer 09210,373,Bronze,03/03/2024
09211,Customer 09211,1311,Gold,12/29/2024
09212,Customer 09212,410,Bronze,01/29/2024
09213,Customer 09213,1143,Gold,12/31/2024
09214,Customer 09214,433,Bronze,01/10/2025
09215,Customer 09215,786,Silver,09/03/2024
09216,Customer 09216,81,Bronze,07/23/2024
09217,Customer 09217,1337,Gold,12/27/2024
09218,Customer 09218,657,Silver,06/21/2024
09219,Customer 09219,600,Silver,03/07/2024
09220,Customer 09220,824,Silver,12/04/2024
09221,Customer 09221,415,Bronze,04/23/2024
09222,Customer 09222,205,Bronze,07/09/2024
09223,Customer 09223,1491,Gold,04/14/2024
09224,Customer 09224,1392,Gold,03/16/2024
09225,Customer 09225,729,Silver,01/11/2025
09226,Customer 09226,435,Bronze,07/20/2024
09227,Customer 09227,226,Bronze,07/13/2024
09228,Customer 09228,581,Silver,01/07/2024
09229,Customer 09229,407,Bronze,12/02/2024
09230,Customer 09230,699,Silver,12/21/2024
09231,Customer 09231,208,Bronze,12/05/2024
09232,Customer 09232,739,Silver,04/11/2024
09233,Customer 09233,1433,Gold,02/22/2024
09234,Customer 09234,582,Silver,01/18/2024
09235,Customer 09235,1228,Gold,04/02/2024
09236,Customer 09236,989,Silver,06/05/2024
09237,Customer 09237,241,Bronze,12/29/2024
09238,Customer 09238,1287,Gold,03/20/2024
09239,Customer 09239,1268,Gold,10/11/2024
09240,Customer 09240,4,Bronze,01/09/2025
09241,Customer 09241,20,Bronze,01/12/2025
09242,Customer 09242,1444,Gold,02/22/2025
09243,Customer 09243,1395,Gold,10/28/2024
09244,Customer 09244,1400,Gold,03/31/2024
09245,Customer 09245,1437,Gold,05/18/2024
09246,Customer 09246,347,Bronze,01/16/2024
09247,Customer 09247,711,Silver,12/05/2024
09248,Customer 09248,908,Silver,01/28/2024
09249,Customer 09249,1179,Gold,08/05/2024
09250,Customer 09250,635,Silver,06/14/2024
09251,Customer 09251,591,Silver,10/31/2024
09252,Customer 09252,562,Silver,05/29/2024
09253,Customer 09253,1323,Gold,05/29/2024
09254,Customer 09254,868,Silver,01/27/2025
09255,Customer 09255,968,Silver,09/23/2024
09256,Customer 09256,63,Bronze,01/27/2024
09257,Customer 09257,1255,Gold,10/05/2024
09258,Customer 09258,1018,Gold,09/19/2024
09259,Customer 09259,483,Bronze,01/20/2024
09260,Customer 09260,745,Silver,10/03/2024
09261,Customer 09261,1375,Gold,04/20/2024
09262,Customer 09262,430,Bronze,05/01/2024
09263,Customer 09263,569,Silver,03/02/2024
09264,Customer 09264,560,Silver,02/13/2025
09265,Customer 09265,756,Silver,06/03/2024
09266,Customer 09266,922,Silver,01/31/2024
09267,Customer 09267,559,Silver,02/28/2025
09268,Customer 09268,262,Bronze,11/13/2024
09269,Customer 09269,1468,Gold,03/14/2024
09270,Customer 09270,142,Bronze,03/20/2024
09271,Customer 09271,970,Silver,12/24/2024
09272,Customer 09272,146,Bronze,05/01/2024
09273,Customer 09273,270,Bronze,12/23/2024
09274,Customer 09274,779,Silver,03/01/2024
09275,Customer 09275,611,Silver,06/14/2024
09276,Customer 09276,313,Bronze,05/17/2024
09277,Customer 09277,924,Silver,12/30/2024
09278,Customer 09278,978,Silver,04/24/2024
09279,Customer 09279,1035,Gold,12/31/2024
09280,Customer 09280,590,Silver,09/15/2024
09281,Customer 09281,209,Bronze,11/20/2024
09282,Customer 09282,134,Bronze,10/21/2024
09283,Customer 09283,39,Bronze,06/06/2024
09284,Customer 09284,1073,Gold,02/01/2024
09285,Customer 09285,1161,Gold,12/19/2024
09286,Customer 09286,973,Silver,01/11/2024
09287,Customer 09287,5,Bronze,11/23/2024
09288,Customer 09288,840,Silver,01/01/2024
09289,Customer 09289,1221,Gold,04/15/2024
09290,Customer 09290,83,Bronze,04/22/2024
09291,Customer 09291,889,Silver,06/04/2024
09292,Customer 09292,854,Silver,02/12/2025
09293,Customer 09293,1410,Gold,04/25/2024
09294,Customer 09294,594,Silver,09/16/2024
09295,Customer 09295,328,Bronze,01/28/2024
09296,Customer 09296,1285,Gold,04/16/2024
09297,Customer 09297,1123,Gold,07/22/2024
09298,Customer 09298,859,Silver,01/28/2025
09299,Customer 09299,1443,Gold,04/03/2024
09300,Customer 09300,502,Silver,03/10/2024
09301,Customer 09301,80,Bronze,11/24/2024
09302,Customer 09302,1256,Gold,10/12/2024
09303,Customer 09303,540,Silver,07/17/2024
09304,Customer 09304,1424,Gold,03/11/2024
09305,Customer 09305,1480,Gold,06/22/2024
09306,Customer 09306,570,Silver,04/16/2024
09307,Customer 09307,1284,Gold,02/17/2024
09308,Customer 09308,460,Bronze,05/02/2024
09309,Customer 09309,310,Bronze,01/10/2025
09310,Customer 09310,1181,Gold,09/16/2024
09311,Customer 09311,498,Bronze,09/05/2024
09312,Customer 09312,781,Silver,08/10/2024
09313,Customer 09313,1046,Gold,05/16/2024
09314,Customer 09314,242,Bronze,06/06/2024
09315,Customer 09315,412,Bronze,02/03/2024
09316,Customer 09316,668,Silver,06/10/2024
09317,Customer 09317,671,Silver,03/16/2024
09318,Customer 09318,906,Silver,02/02/2025
09319,Customer 09319,1284,Gold,08/02/2024
09320,Customer 09320,507,Silver,07/19/2024
09321,Customer 09321,1479,Gold,01/31/2025
09322,Customer 09322,783,Silver,07/26/2024
09323,Customer 09323,1118,Gold,10/23/2024
09324,Customer 09324,864,Silver,12/19/2024
09325,Customer 09325,497,Bronze,04/19/2024
09326,Customer 09326,1246,Gold,04/01/2024
09327,Customer 09327,1480,Gold,11/19/2024
09328,Customer 09328,141,Bronze,09/09/2024
09329,Customer 09329,63,Bronze,08/15/2024
09330,Customer 09330,1102,Gold,02/06/2025
09331,Customer 09331,418,Bronze,01/28/2024
09332,Customer 09332,901,Silver,11/01/2024
09333,Customer 09333,1147,Gold,01/26/2024
09334,Customer 09334,1120,Gold,06/03/2024
09335,Customer 09335,292,Bronze,03/18/2024
09336,Customer 09336,768,Silver,01/27/2024
09337,Customer 09337,1115,Gold,11/23/2024
09338,Customer 09338,302,Bronze,02/19/2024
09339,Customer 09339,995,Silver,01/05/2025
09340,Customer 09340,1066,Gold,01/20/2025
09341,Customer 09341,827,Silver,11/21/2024
09342,Customer 09342,167,Bronze,02/26/2025
09343,Customer 09343,1293,Gold,02/10/2025
09344,Customer 09344,1130,Gold,01/08/2025
09345,Customer 09345,897,Silver,02/04/2024
09346,Customer 09346,326,Bronze,02/15/2024
09347,Customer 09347,22,Bronze,09/30/2024
09348,Customer 09348,568,Silver,12/24/2024
09349,Customer 09349,560,Silver,08/02/2024
09350,Customer 09350,906,Silver,03/25/2024
09351,Customer 09351,1492,Gold,12/22/2024
09352,Customer 09352,294,Bronze,02/08/2024
09353,Customer 09353,1199,Gold,02/14/2025
09354,Customer 09354,1218,Gold,11/24/2024
09355,Customer 09355,517,Silver,01/28/2025
09356,Customer 09356,810,Silver,11/15/2024
09357,Customer 09357,782,Silver,03/07/2024
09358,Customer 09358,1469,Gold,09/14/2024
09359,Customer 09359,152,Bronze,07/17/2024
09360,Customer 09360,680,Silver,02/03/2025
09361,Customer 09361,821,Silver,12/16/2024
09362,Customer 09362,1279,Gold,04/06/2024
09363,Customer 09363,594,Silver,07/24/2024
09364,Customer 09364,949,Silver,02/12/2024
09365,Customer 09365,150,Bronze,01/17/2025
09366,Customer 09366,943,Silver,09/19/2024
09367,Customer 09367,997,Silver,12/11/2024
09368,Customer 09368,1084,Gold,05/15/2024
09369,Customer 09369,1249,Gold,12/20/2024
09370,Customer 09370,708,Silver,03/10/2024
09371,Customer 09371,907,Silver,11/21/2024
09372,Customer 09372,865,Silver,12/08/2024
09373,Customer 09373,123,Bronze,01/08/2025
09374,Customer 09374,157,Bronze,12/31/2024
09375,Customer 09375,655,Silver,03/17/2024
09376,Customer 09376,604,Silver,02/14/2025
09377,Customer 09377,630,Silver,05/17/2024
09378,Customer 09378,370,Bronze,10/24/2024
09379,Customer 09379,552,Silver,03/25/2024
09380,Customer 09380,175,Bronze,01/15/2025
09381,Customer 09381,1130,Gold,09/09/2024
09382,Customer 09382,1455,Gold,02/01/2025
09383,Customer 09383,259,Bronze,10/02/2024
09384,Customer 09384,780,Silver,01/05/2025
09385,Customer 09385,1065,Gold,12/12/2024
09386,Customer 09386,1436,Gold,09/23/2024
09387,Customer 09387,1337,Gold,10/18/2024
09388,Customer 09388,8,Bronze,05/21/2024
09389,Customer 09389,924,Silver,04/10/2024
09390,Customer 09390,941,Silver,07/08/2024
09391,Customer 09391,492,Bronze,11/19/2024
09392,Customer 09392,1318,Gold,10/08/2024
09393,Customer 09393,1232,Gold,10/25/2024
09394,Customer 09394,1198,Gold,12/21/2024
09395,Customer 09395,1050,Gold,02/13/2024
09396,Customer 09396,728,Silver,03/13/2024
09397,Customer 09397,443,Bronze,07/08/2024
09398,Customer 09398,1419,Gold,12/27/2024
09399,Customer 09399,811,Silver,01/23/2024
09400,Customer 09400,430,Bronze,01/24/2024
09401,Customer 09401,306,Bronze,01/10/2025
09402,Customer 09402,953,Silver,07/03/2024
09403,Customer 09403,940,Silver,02/14/2024
09404,Customer 09404,422,Bronze,10/13/2024
09405,Customer 09405,1264,Gold,05/14/2024
09406,Customer 09406,141,Bronze,02/13/2025
09407,Customer 09407,1456,Gold,05/13/2024
09408,Customer 09408,1114,Gold,01/10/2025
09409,Customer 09409,619,Silver,09/15/2024
09410,Customer 09410,1271,Gold,12/13/2024
09411,Customer 09411,1015,Gold,11/01/2024
09412,Customer 09412,869,Silver,09/04/2024
09413,Customer 09413,1094,Gold,08/01/2024
09414,Customer 09414,330,Bronze,02/06/2024
09415,Customer 09415,1066,Gold,11/21/2024
09416,Customer 09416,182,Bronze,01/02/2025
09417,Customer 09417,628,Silver,08/19/2024
09418,Customer 09418,1414,Gold,01/07/2025
09419,Customer 09419,714,Silver,02/15/2024
09420,Customer 09420,1178,Gold,09/24/2024
09421,Customer 09421,1464,Gold,01/15/2024
09422,Customer 09422,1220,Gold,10/29/2024
09423,Customer 09423,110,Bronze,03/17/2024
09424,Customer 09424,1249,Gold,11/30/2024
09425,Customer 09425,894,Silver,10/15/2024
09426,Customer 09426,1263,Gold,10/28/2024
09427,Customer 09427,1099,Gold,01/16/2024
09428,Customer 09428,966,Silver,03/20/2024
09429,Customer 09429,1473,Gold,12/11/2024
09430,Customer 09430,1225,Gold,06/29/2024
09431,Customer 09431,362,Bronze,03/25/2024
09432,Customer 09432,1326,Gold,01/24/2025
09433,Customer 09433,26,Bronze,11/23/2024
09434,Customer 09434,1186,Gold,01/05/2025
09435,Customer 09435,410,Bronze,02/01/2025
09436,Customer 09436,306,Bronze,08/25/2024
09437,Customer 09437,567,Silver,02/23/2024
09438,Customer 09438,265,Bronze,02/13/2024
09439,Customer 09439,700,Silver,05/28/2024
09440,Customer 09440,1252,Gold,04/27/2024
09441,Customer 09441,1486,Gold,01/26/2024
09442,Customer 09442,469,Bronze,12/12/2024
09443,Customer 09443,1371,Gold,08/24/2024
09444,Customer 09444,1110,Gold,01/20/2025
09445,Customer 09445,1325,Gold,10/14/2024
09446,Customer 09446,428,Bronze,01/25/2024
09447,Customer 09447,595,Silver,12/14/2024
09448,Customer 09448,59,Bronze,10/18/2024
09449,Customer 09449,1091,Gold,05/12/2024
09450,Customer 09450,19,Bronze,07/19/2024
09451,Customer 09451,1205,Gold,01/18/2025
09452,Customer 09452,1338,Gold,11/09/2024
09453,Customer 09453,1256,Gold,04/02/2024
09454,Customer 09454,1345,Gold,04/28/2024
09455,Customer 09455,397,Bronze,05/05/2024
09456,Customer 09456,823,Silver,01/10/2024
09457,Customer 09457,523,Silver,01/02/2024
09458,Customer 09458,820,Silver,01/28/2025
09459,Customer 09459,1304,Gold,05/13/2024
09460,Customer 09460,411,Bronze,05/13/2024
09461,Customer 09461,1376,Gold,02/24/2025
09462,Customer 09462,787,Silver,05/22/2024
09463,Customer 09463,982,Silver,06/16/2024
09464,Customer 09464,935,Silver,02/08/2024
09465,Customer 09465,546,Silver,05/30/2024
09466,Customer 09466,1183,Gold,11/19/2024
09467,Customer 09467,645,Silver,01/30/2024
09468,Customer 09468,481,Bronze,02/03/2024
09469,Customer 09469,323,Bronze,08/12/2024
09470,Customer 09470,137,Bronze,11/23/2024
09471,Customer 09471,1209,Gold,11/27/2024
09472,Customer 09472,125,Bronze,12/21/2024
09473,Customer 09473,861,Silver,07/14/2024
09474,Customer 09474,993,Silver,02/08/2024
09475,Customer 09475,719,Silver,05/13/2024
09476,Customer 09476,95,Bronze,09/14/2024
09477,Customer 09477,1046,Gold,12/19/2024
09478,Customer 09478,1064,Gold,01/29/2024
09479,Customer 09479,830,Silver,12/19/2024
09480,Customer 09480,461,Bronze,04/06/2024
09481,Customer 09481,1203,Gold,08/19/2024
09482,Customer 09482,1313,Gold,05/24/2024
09483,Customer 09483,1459,Gold,12/13/2024
09484,Customer 09484,292,Bronze,12/08/2024
09485,Customer 09485,1274,Gold,01/02/2024
09486,Customer 09486,1082,Gold,12/27/2024
09487,Customer 09487,999,Silver,09/12/2024
09488,Customer 09488,162,Bronze,01/27/2025
09489,Customer 09489,992,Silver,05/04/2024
09490,Customer 09490,965,Silver,04/16/2024
